Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
7879,,,,2022-10-19 9:37:13 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921493887901306
7879,,,,2022-10-19 9:37:13 AM,FingerFollowData,,,RightControllerPosition,0.2899385690689087,1.217586636543274,0.4639614522457123
7962,,,,2022-10-19 9:37:13 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.2892148792743683
7962,,,,2022-10-19 9:37:13 AM,FingerFollowData,,,RightControllerPosition,0.2880870997905731,1.2233786582946777,0.4623720049858093
8046,,,,2022-10-19 9:37:13 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.2892148792743683
8046,,,,2022-10-19 9:37:13 AM,FingerFollowData,,,RightControllerPosition,0.28527143597602844,1.224185585975647,0.46314510703086853
8129,,,,2022-10-19 9:37:13 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.28921496868133545
8129,,,,2022-10-19 9:37:13 AM,FingerFollowData,,,RightControllerPosition,0.2775861322879791,1.223888635635376,0.465365469455719
8213,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921499848365784
8213,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,RightControllerPosition,0.2676764130592346,1.2228249311447144,0.46807071566581726
8296,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451421022415161,-0.28921493887901306
8296,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,RightControllerPosition,0.25696298480033875,1.224355697631836,0.47034952044487
8379,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,LeftControllerPosition,-1.1463463306427002,0.7451422810554504,-0.28921476006507874
8379,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,RightControllerPosition,0.2453644722700119,1.2325495481491089,0.46994057297706604
8463,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921493887901306
8463,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,RightControllerPosition,0.23386713862419128,1.2454739809036255,0.4673825800418854
8546,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.28921493887901306
8546,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,RightControllerPosition,0.22313827276229858,1.2632060050964355,0.46210530400276184
8630,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.2892149090766907
8630,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,RightControllerPosition,0.2125980705022812,1.2818573713302612,0.4546755254268646
8713,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.28921499848365784
8713,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,RightControllerPosition,0.203375443816185,1.29840886592865,0.44641056656837463
8797,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921499848365784
8797,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,RightControllerPosition,0.19671578705310822,1.3115216493606567,0.4391523599624634
8880,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921493887901306
8880,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,RightControllerPosition,0.1926288604736328,1.3191792964935303,0.43496111035346985
8964,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.2892149090766907
8964,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,RightControllerPosition,0.19076891243457794,1.3197071552276611,0.43472957611083984
9047,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.2892149090766907
9047,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,RightControllerPosition,0.18366631865501404,1.309506893157959,0.4380027949810028
9131,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451420426368713,-0.2892148196697235
9131,,,,2022-10-19 9:37:14 AM,FingerFollowData,,,RightControllerPosition,0.17217203974723816,1.2852638959884644,0.44638025760650635
9215,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921496868133545
9215,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,RightControllerPosition,0.15267935395240784,1.2456872463226318,0.4581823945045471
9298,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921496868133545
9298,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,RightControllerPosition,0.12773397564888,1.1998670101165771,0.4663245677947998
9381,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.2892149090766907
9381,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,RightControllerPosition,0.10660684108734131,1.1623538732528687,0.4702520966529846
9465,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451418042182922,-0.2892148494720459
9465,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,RightControllerPosition,0.08753092586994171,1.1384927034378052,0.46958813071250916
9549,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921499848365784
9549,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,RightControllerPosition,0.071570485830307,1.1241706609725952,0.4654701352119446
9632,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.2892148196697235
9632,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,RightControllerPosition,0.061699312180280685,1.1212592124938965,0.4625052511692047
9716,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.2892148494720459
9716,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,RightControllerPosition,0.05613379925489426,1.1248973608016968,0.45985180139541626
9799,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451420426368713,-0.28921499848365784
9799,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,RightControllerPosition,0.055801864713430405,1.1264773607254028,0.4596717059612274
9870,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451420426368713,-0.2892148792743683
9870,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,RightControllerPosition,0.058242764323949814,1.1257140636444092,0.46127569675445557
9953,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451417446136475,-0.2892147898674011
9953,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,RightControllerPosition,0.06500400602817535,1.1184697151184082,0.465336412191391
10037,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.28921496868133545
10037,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,RightControllerPosition,0.07153763622045517,1.1080262660980225,0.46812862157821655
10120,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,LeftControllerPosition,-1.1463463306427002,0.74514240026474,-0.2892147898674011
10120,,,,2022-10-19 9:37:15 AM,FingerFollowData,,,RightControllerPosition,0.07541592419147491,1.0986993312835693,0.46865570545196533
10204,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921493887901306
10204,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,RightControllerPosition,0.07629074156284332,1.0964405536651611,0.4678731858730316
10287,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451418042182922,-0.2892148792743683
10287,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,RightControllerPosition,0.07524570822715759,1.103050947189331,0.4653640687465668
10371,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451420426368713,-0.2892148196697235
10371,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,RightControllerPosition,0.07434924691915512,1.1146358251571655,0.4636852741241455
10455,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.2892149090766907
10455,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,RightControllerPosition,0.0748286247253418,1.1239663362503052,0.4634685516357422
10538,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921499848365784
10538,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,RightControllerPosition,0.0757724791765213,1.1298706531524658,0.46376028656959534
10621,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.2892148494720459
10621,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,RightControllerPosition,0.07619345933198929,1.13191819190979,0.46417394280433655
10705,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921496868133545
10705,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,RightControllerPosition,0.0752798467874527,1.1299984455108643,0.4631606340408325
10788,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921499848365784
10788,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,RightControllerPosition,0.07265555113554001,1.1243995428085327,0.4627947211265564
10872,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,LeftControllerPosition,-1.1463463306427002,0.7451424598693848,-0.2892146408557892
10872,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,RightControllerPosition,0.06925457715988159,1.11665940284729,0.46033382415771484
10955,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451421022415161,-0.28921496868133545
10955,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,RightControllerPosition,0.06967741250991821,1.1124134063720703,0.45917460322380066
11039,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.745141863822937,-0.28921493887901306
11039,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,RightControllerPosition,0.07029802352190018,1.1064529418945312,0.45877379179000854
11122,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451420426368713,-0.2892149090766907
11122,,,,2022-10-19 9:37:16 AM,FingerFollowData,,,RightControllerPosition,0.07248535752296448,1.1039942502975464,0.4584294259548187
11206,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,LeftControllerPosition,-1.1463463306427002,0.7451422214508057,-0.28921476006507874
11206,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,RightControllerPosition,0.07229531556367874,1.1006340980529785,0.4570522904396057
11289,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921496868133545
11289,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,RightControllerPosition,0.07282010465860367,1.1009587049484253,0.45688146352767944
11373,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921499848365784
11373,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,RightControllerPosition,0.07162317633628845,1.0979188680648804,0.45642340183258057
11457,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.745141863822937,-0.28921476006507874
11457,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,RightControllerPosition,0.07089634984731674,1.095597505569458,0.4562723636627197
11540,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451420426368713,-0.2892148196697235
11540,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,RightControllerPosition,0.07165311276912689,1.0927541255950928,0.45739060640335083
11624,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921499848365784
11624,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,RightControllerPosition,0.07249999046325684,1.0903096199035645,0.4573234021663666
11707,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.745141863822937,-0.28921493887901306
11707,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,RightControllerPosition,0.07478496432304382,1.0877736806869507,0.4578079283237457
11791,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.28921496868133545
11791,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,RightControllerPosition,0.07759956270456314,1.08402681350708,0.45726993680000305
11874,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,LeftControllerPosition,-1.1463463306427002,0.7451422214508057,-0.28921473026275635
11874,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,RightControllerPosition,0.07891451567411423,1.0807324647903442,0.45598718523979187
11958,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451420426368713,-0.2892148792743683
11958,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,RightControllerPosition,0.0803971216082573,1.0762691497802734,0.45493003726005554
12028,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921499848365784
12028,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,RightControllerPosition,0.08285122364759445,1.0707205533981323,0.45471248030662537
12111,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.2892148792743683
12111,,,,2022-10-19 9:37:17 AM,FingerFollowData,,,RightControllerPosition,0.08842796087265015,1.0615168809890747,0.45477670431137085
12195,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,LeftControllerPosition,-1.1463463306427002,0.7451423406600952,-0.2892146110534668
12195,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,RightControllerPosition,0.09500660002231598,1.0496882200241089,0.4545947015285492
12278,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451420426368713,-0.28921493887901306
12278,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,RightControllerPosition,0.10089125484228134,1.038219690322876,0.45445698499679565
12362,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451418042182922,-0.2892150282859802
12362,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,RightControllerPosition,0.1057671457529068,1.0293091535568237,0.45430225133895874
12445,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.745141863822937,-0.2892149090766907
12445,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,RightControllerPosition,0.10805201530456543,1.026436448097229,0.4531629979610443
12528,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451420426368713,-0.2892148196697235
12528,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,RightControllerPosition,0.1076195165514946,1.0294595956802368,0.4513193666934967
12612,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.2892148792743683
12612,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,RightControllerPosition,0.10812942683696747,1.0342472791671753,0.45016899704933167
12695,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921499848365784
12695,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,RightControllerPosition,0.11044040322303772,1.0358558893203735,0.4503321051597595
12779,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.28921496868133545
12779,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,RightControllerPosition,0.11180442571640015,1.0363309383392334,0.44933319091796875
12862,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921493887901306
12862,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,RightControllerPosition,0.11320893466472626,1.0345704555511475,0.4491122364997864
12946,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921493887901306
12946,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,RightControllerPosition,0.11427679657936096,1.030556082725525,0.45051294565200806
13029,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.2892147898674011
13029,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,RightControllerPosition,0.11537428200244904,1.026458978652954,0.45194992423057556
13113,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921493887901306
13113,,,,2022-10-19 9:37:18 AM,FingerFollowData,,,RightControllerPosition,0.11604393273591995,1.0232487916946411,0.4525134265422821
13196,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921499848365784
13196,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,RightControllerPosition,0.11630067229270935,1.0194671154022217,0.45276880264282227
13280,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.28921493887901306
13280,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,RightControllerPosition,0.11730942130088806,1.0137325525283813,0.45231449604034424
13363,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.2892147898674011
13363,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,RightControllerPosition,0.11945776641368866,1.011374592781067,0.4515402317047119
13447,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.28921476006507874
13447,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,RightControllerPosition,0.12088801711797714,1.0093750953674316,0.44979599118232727
13530,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419830322266,-0.2892148494720459
13530,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,RightControllerPosition,0.12155874073505402,1.0064256191253662,0.4487185776233673
13614,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.745141863822937,-0.28921499848365784
13614,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,RightControllerPosition,0.12186064571142197,1.0035462379455566,0.44864383339881897
13698,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,LeftControllerPosition,-1.1463463306427002,0.7451421618461609,-0.28921470046043396
13698,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,RightControllerPosition,0.12274022400379181,1.0023144483566284,0.45015257596969604
13781,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451419234275818,-0.2892150282859802
13781,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,RightControllerPosition,0.120601125061512,1.0048761367797852,0.4502963125705719
13865,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,LeftControllerPosition,-1.1463464498519897,0.7451420426368713,-0.2892149090766907
13865,,,,2022-10-19 9:37:19 AM,FingerFollowData,,,RightControllerPosition,0.11815718561410904,1.0096991062164307,0.45114296674728394
