Value.ElapsedTime,Value.Time,Value.TimerShowed,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
10705,2022-09-28 12:11:57 PM,,PegboardData,,,RightControllerPosition,-0.14394456148147583,-0.31212422251701355,0.47785523533821106
10788,2022-09-28 12:11:57 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.37317389249801636,0.10402913391590118
10788,2022-09-28 12:11:57 PM,,PegboardData,,,RightControllerPosition,-0.1459559202194214,-0.3003349304199219,0.4759119749069214
10872,2022-09-28 12:11:57 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.37317362427711487,0.10402907431125641
10872,2022-09-28 12:11:57 PM,,PegboardData,,,RightControllerPosition,-0.14860045909881592,-0.2879176735877991,0.4731484055519104
10942,2022-09-28 12:11:57 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317395210266113,0.10402899980545044
10942,2022-09-28 12:11:57 PM,,PegboardData,,,RightControllerPosition,-0.14992748200893402,-0.2789144515991211,0.4720939099788666
11025,2022-09-28 12:11:58 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737732887268,0.10402906686067581
11025,2022-09-28 12:11:58 PM,,PegboardData,,,RightControllerPosition,-0.15037986636161804,-0.2754960358142853,0.46930813789367676
11109,2022-09-28 12:11:58 PM,,PegboardData,,,LeftControllerPosition,-0.8843927979469299,-0.3731740713119507,0.1040288656949997
11109,2022-09-28 12:11:58 PM,,PegboardData,,,RightControllerPosition,-0.14881685376167297,-0.28347012400627136,0.46136462688446045
11192,2022-09-28 12:11:58 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.37317371368408203,0.10402901470661163
11192,2022-09-28 12:11:58 PM,,PegboardData,,,RightControllerPosition,-0.14618976414203644,-0.29467618465423584,0.43347135186195374
11276,2022-09-28 12:11:58 PM,,PegboardData,,,LeftControllerPosition,-0.8843926191329956,-0.37317368388175964,0.10402912646532059
11276,2022-09-28 12:11:58 PM,,PegboardData,,,RightControllerPosition,-0.14690755307674408,-0.30046212673187256,0.3864800035953522
11359,2022-09-28 12:11:58 PM,,PegboardData,,,LeftControllerPosition,-0.8843926191329956,-0.37317371368408203,0.10402916371822357
11359,2022-09-28 12:11:58 PM,,PegboardData,,,RightControllerPosition,-0.14856372773647308,-0.30545884370803833,0.353935569524765
11443,2022-09-28 12:11:58 PM,,PegboardData,,,LeftControllerPosition,-0.8843927979469299,-0.37317371368408203,0.10402880609035492
11443,2022-09-28 12:11:58 PM,,PegboardData,,,RightControllerPosition,-0.15097621083259583,-0.31336233019828796,0.3355359733104706
11527,2022-09-28 12:11:58 PM,,PegboardData,,,LeftControllerPosition,-0.8843927979469299,-0.37317371368408203,0.10402880609035492
11527,2022-09-28 12:11:58 PM,,PegboardData,,,RightControllerPosition,-0.15712501108646393,-0.32296043634414673,0.3298124074935913
11610,2022-09-28 12:11:58 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.37317371368408203,0.10402901470661163
11610,2022-09-28 12:11:58 PM,,PegboardData,,,RightControllerPosition,-0.1653461754322052,-0.3311412036418915,0.3184891641139984
11694,2022-09-28 12:11:58 PM,,PegboardData,,,LeftControllerPosition,-0.8843927979469299,-0.37317365407943726,0.10402875393629074
11694,2022-09-28 12:11:58 PM,,PegboardData,,,RightControllerPosition,-0.17114019393920898,-0.3346843719482422,0.299066424369812
11777,2022-09-28 12:11:58 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737732887268,0.10402906686067581
11777,2022-09-28 12:11:58 PM,,PegboardData,,,RightControllerPosition,-0.17088477313518524,-0.3383415639400482,0.29016149044036865
11861,2022-09-28 12:11:58 PM,,PegboardData,,,LeftControllerPosition,-0.8843926191329956,-0.37317371368408203,0.10402916371822357
11861,2022-09-28 12:11:58 PM,,PegboardData,,,RightControllerPosition,-0.16895608603954315,-0.33997106552124023,0.2902623414993286
11944,2022-09-28 12:11:58 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737732887268,0.10402906686067581
11944,2022-09-28 12:11:58 PM,,PegboardData,,,RightControllerPosition,-0.16605724394321442,-0.34059882164001465,0.2920866310596466
12028,2022-09-28 12:11:59 PM,,PegboardData,,,LeftControllerPosition,-0.8843927979469299,-0.3731738030910492,0.10402888059616089
12028,2022-09-28 12:11:59 PM,,PegboardData,,,RightControllerPosition,-0.1648336499929428,-0.33444860577583313,0.29249924421310425
12111,2022-09-28 12:11:59 PM,,PegboardData,,,LeftControllerPosition,-0.8843927979469299,-0.3731738030910492,0.10402889549732208
12111,2022-09-28 12:11:59 PM,,PegboardData,,,RightControllerPosition,-0.16494734585285187,-0.3222949206829071,0.29901427030563354
12195,2022-09-28 12:11:59 PM,,PegboardData,,,LeftControllerPosition,-0.8843927979469299,-0.3731740117073059,0.10402883589267731
12195,2022-09-28 12:11:59 PM,,PegboardData,,,RightControllerPosition,-0.16554442048072815,-0.30959293246269226,0.3074756860733032
12279,2022-09-28 12:11:59 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317386269569397,0.10402894765138626
12279,2022-09-28 12:11:59 PM,,PegboardData,,,RightControllerPosition,-0.16643844544887543,-0.2925108075141907,0.32218849658966064
12362,2022-09-28 12:11:59 PM,,PegboardData,,,LeftControllerPosition,-0.8843928575515747,-0.3731738030910492,0.10402865707874298
12362,2022-09-28 12:11:59 PM,,PegboardData,,,RightControllerPosition,-0.17026764154434204,-0.2644593119621277,0.3465820252895355
12445,2022-09-28 12:11:59 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317386269569397,0.10402894765138626
12445,2022-09-28 12:11:59 PM,,PegboardData,,,RightControllerPosition,-0.17783397436141968,-0.2289317101240158,0.3802623748779297
12529,2022-09-28 12:11:59 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731738328933716,0.1040291041135788
12529,2022-09-28 12:11:59 PM,,PegboardData,,,RightControllerPosition,-0.1862776279449463,-0.20088285207748413,0.41716811060905457
12612,2022-09-28 12:11:59 PM,,PegboardData,,,LeftControllerPosition,-0.8843928575515747,-0.37317395210266113,0.10402876883745193
12612,2022-09-28 12:11:59 PM,,PegboardData,,,RightControllerPosition,-0.1924995630979538,-0.1868390589952469,0.4504530131816864
12697,2022-09-28 12:11:59 PM,,PegboardData,,,LeftControllerPosition,-0.8843926191329956,-0.37317371368408203,0.10402916371822357
12697,2022-09-28 12:11:59 PM,,PegboardData,,,RightControllerPosition,-0.19774359464645386,-0.1832428276538849,0.47913938760757446
12780,2022-09-28 12:11:59 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317386269569397,0.10402894765138626
12780,2022-09-28 12:11:59 PM,,PegboardData,,,RightControllerPosition,-0.20241613686084747,-0.18087108433246613,0.5002375245094299
12863,2022-09-28 12:11:59 PM,,PegboardData,,,LeftControllerPosition,-0.8843928575515747,-0.37317395210266113,0.10402876883745193
12863,2022-09-28 12:11:59 PM,,PegboardData,,,RightControllerPosition,-0.20693039894104004,-0.1788484901189804,0.5164483189582825
12946,2022-09-28 12:11:59 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317365407943726,0.10402895510196686
12946,2022-09-28 12:11:59 PM,,PegboardData,,,RightControllerPosition,-0.21271534264087677,-0.17996813356876373,0.5266437530517578
13013,2022-09-28 12:12:00 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317365407943726,0.10402895510196686
13013,2022-09-28 12:12:00 PM,,PegboardData,,,RightControllerPosition,-0.2161250114440918,-0.18108128011226654,0.5334578156471252
13112,2022-09-28 12:12:00 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317386269569397,0.10402894765138626
13112,2022-09-28 12:12:00 PM,,PegboardData,,,RightControllerPosition,-0.21797844767570496,-0.18606466054916382,0.5403820872306824
13196,2022-09-28 12:12:00 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737434864044,0.10402902215719223
13196,2022-09-28 12:12:00 PM,,PegboardData,,,RightControllerPosition,-0.2165982872247696,-0.19443318247795105,0.546649694442749
13263,2022-09-28 12:12:00 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737434864044,0.10402902215719223
13263,2022-09-28 12:12:00 PM,,PegboardData,,,RightControllerPosition,-0.21553628146648407,-0.20253564417362213,0.5488711595535278
13347,2022-09-28 12:12:00 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.37317371368408203,0.10402901470661163
13347,2022-09-28 12:12:00 PM,,PegboardData,,,RightControllerPosition,-0.21479438245296478,-0.20609423518180847,0.5489285588264465
13430,2022-09-28 12:12:00 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.3731738328933716,0.10402892529964447
13430,2022-09-28 12:12:00 PM,,PegboardData,,,RightControllerPosition,-0.21415221691131592,-0.2066257894039154,0.5489529371261597
13530,2022-09-28 12:12:00 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317386269569397,0.10402894765138626
13530,2022-09-28 12:12:00 PM,,PegboardData,,,RightControllerPosition,-0.2145783007144928,-0.2064497470855713,0.5488208532333374
13613,2022-09-28 12:12:00 PM,,PegboardData,,,LeftControllerPosition,-0.8843926191329956,-0.37317368388175964,0.10402912646532059
13613,2022-09-28 12:12:00 PM,,PegboardData,,,RightControllerPosition,-0.21451157331466675,-0.2050309181213379,0.5495392680168152
13683,2022-09-28 12:12:00 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737434864044,0.10402902215719223
13683,2022-09-28 12:12:00 PM,,PegboardData,,,RightControllerPosition,-0.21310697495937347,-0.20569628477096558,0.5515097379684448
13764,2022-09-28 12:12:00 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737732887268,0.10402905941009521
13764,2022-09-28 12:12:00 PM,,PegboardData,,,RightControllerPosition,-0.21254386007785797,-0.2065066695213318,0.5515927672386169
13848,2022-09-28 12:12:00 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731738328933716,0.1040291041135788
13848,2022-09-28 12:12:00 PM,,PegboardData,,,RightControllerPosition,-0.21028824150562286,-0.20668275654315948,0.5502902865409851
13932,2022-09-28 12:12:00 PM,,PegboardData,,,LeftControllerPosition,-0.8843926191329956,-0.37317371368408203,0.10402916371822357
13932,2022-09-28 12:12:00 PM,,PegboardData,,,RightControllerPosition,-0.2071034163236618,-0.20485089719295502,0.5454146862030029
14015,2022-09-28 12:12:01 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317386269569397,0.10402894765138626
14015,2022-09-28 12:12:01 PM,,PegboardData,,,RightControllerPosition,-0.20142613351345062,-0.20469902455806732,0.5317456126213074
14099,2022-09-28 12:12:01 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737732887268,0.10402905941009521
14099,2022-09-28 12:12:01 PM,,PegboardData,,,RightControllerPosition,-0.19043689966201782,-0.21394622325897217,0.5030218958854675
14183,2022-09-28 12:12:01 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737732887268,0.10402905941009521
14183,2022-09-28 12:12:01 PM,,PegboardData,,,RightControllerPosition,-0.1753179132938385,-0.23826879262924194,0.4631446301937103
14266,2022-09-28 12:12:01 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317365407943726,0.10402896255254745
14266,2022-09-28 12:12:01 PM,,PegboardData,,,RightControllerPosition,-0.16011475026607513,-0.27195557951927185,0.42261412739753723
14350,2022-09-28 12:12:01 PM,,PegboardData,,,LeftControllerPosition,-0.8843927979469299,-0.37317371368408203,0.10402880609035492
14350,2022-09-28 12:12:01 PM,,PegboardData,,,RightControllerPosition,-0.1515686959028244,-0.2965865135192871,0.40786847472190857
14434,2022-09-28 12:12:01 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737732887268,0.10402906686067581
14434,2022-09-28 12:12:01 PM,,PegboardData,,,RightControllerPosition,-0.1526469737291336,-0.31330177187919617,0.40484675765037537
14518,2022-09-28 12:12:01 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317365407943726,0.10402896255254745
14518,2022-09-28 12:12:01 PM,,PegboardData,,,RightControllerPosition,-0.1553957611322403,-0.31547126173973083,0.40508219599723816
14604,2022-09-28 12:12:01 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.37317389249801636,0.10402914136648178
14604,2022-09-28 12:12:01 PM,,PegboardData,,,RightControllerPosition,-0.15574052929878235,-0.31158655881881714,0.40810179710388184
14686,2022-09-28 12:12:01 PM,,PegboardData,,,LeftControllerPosition,-0.8843927979469299,-0.3731738030910492,0.10402889549732208
14686,2022-09-28 12:12:01 PM,,PegboardData,,,RightControllerPosition,-0.15569889545440674,-0.3085888624191284,0.4073330760002136
14769,2022-09-28 12:12:01 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.3731739819049835,0.10402902960777283
14769,2022-09-28 12:12:01 PM,,PegboardData,,,RightControllerPosition,-0.15500664710998535,-0.3054182231426239,0.40390312671661377
14853,2022-09-28 12:12:01 PM,,PegboardData,,,LeftControllerPosition,-0.8843928575515747,-0.37317392230033875,0.10402873903512955
14853,2022-09-28 12:12:01 PM,,PegboardData,,,RightControllerPosition,-0.15354952216148376,-0.2938966453075409,0.3997211754322052
14936,2022-09-28 12:12:01 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317365407943726,0.10402895510196686
14936,2022-09-28 12:12:01 PM,,PegboardData,,,RightControllerPosition,-0.1497168093919754,-0.27546170353889465,0.4019574522972107
15020,2022-09-28 12:12:02 PM,,PegboardData,,,LeftControllerPosition,-0.8843926191329956,-0.37317368388175964,0.10402912646532059
15020,2022-09-28 12:12:02 PM,,PegboardData,,,RightControllerPosition,-0.14462381601333618,-0.2576617896556854,0.40669485926628113
15103,2022-09-28 12:12:02 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737732887268,0.10402905941009521
15103,2022-09-28 12:12:02 PM,,PegboardData,,,RightControllerPosition,-0.1380401998758316,-0.24297946691513062,0.4121817648410797
15187,2022-09-28 12:12:02 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737434864044,0.10402903705835342
15187,2022-09-28 12:12:02 PM,,PegboardData,,,RightControllerPosition,-0.12707576155662537,-0.22768647968769073,0.41698727011680603
15270,2022-09-28 12:12:02 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737732887268,0.10402905941009521
15270,2022-09-28 12:12:02 PM,,PegboardData,,,RightControllerPosition,-0.10376374423503876,-0.2052437961101532,0.4170423150062561
15354,2022-09-28 12:12:02 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731735646724701,0.10402901470661163
15354,2022-09-28 12:12:02 PM,,PegboardData,,,RightControllerPosition,-0.06780586391687393,-0.18114320933818817,0.42219096422195435
15424,2022-09-28 12:12:02 PM,,PegboardData,,,LeftControllerPosition,-0.8843928575515747,-0.37317395210266113,0.10402879118919373
15424,2022-09-28 12:12:02 PM,,PegboardData,,,RightControllerPosition,-0.034308239817619324,-0.16288569569587708,0.4385361671447754
15507,2022-09-28 12:12:02 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.3731735944747925,0.10402889549732208
15507,2022-09-28 12:12:02 PM,,PegboardData,,,RightControllerPosition,0.0012815538793802261,-0.13973933458328247,0.46080222725868225
15591,2022-09-28 12:12:02 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.37317386269569397,0.1040291115641594
15591,2022-09-28 12:12:02 PM,,PegboardData,,,RightControllerPosition,0.01596364565193653,-0.10778968781232834,0.482873797416687
15675,2022-09-28 12:12:02 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737732887268,0.10402905941009521
15675,2022-09-28 12:12:02 PM,,PegboardData,,,RightControllerPosition,0.004927864298224449,-0.06706194579601288,0.5035847425460815
15759,2022-09-28 12:12:02 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317410111427307,0.104029081761837
15759,2022-09-28 12:12:02 PM,,PegboardData,,,RightControllerPosition,-0.01614573784172535,-0.038729146122932434,0.5210976600646973
15843,2022-09-28 12:12:02 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.37317386269569397,0.1040291115641594
15843,2022-09-28 12:12:02 PM,,PegboardData,,,RightControllerPosition,-0.03965892270207405,-0.02738199010491371,0.5348326563835144
15926,2022-09-28 12:12:02 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.37317371368408203,0.10402901470661163
15926,2022-09-28 12:12:02 PM,,PegboardData,,,RightControllerPosition,-0.05200342461466789,-0.02334100939333439,0.5572493076324463
16009,2022-09-28 12:12:03 PM,,PegboardData,,,LeftControllerPosition,-0.8843928575515747,-0.37317395210266113,0.10402879118919373
16009,2022-09-28 12:12:03 PM,,PegboardData,,,RightControllerPosition,-0.05533381924033165,-0.03029699996113777,0.5755632519721985
16092,2022-09-28 12:12:03 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.37317362427711487,0.10402907431125641
16092,2022-09-28 12:12:03 PM,,PegboardData,,,RightControllerPosition,-0.05420079454779625,-0.04018731042742729,0.5885843634605408
16174,2022-09-28 12:12:03 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737732887268,0.10402906686067581
16174,2022-09-28 12:12:03 PM,,PegboardData,,,RightControllerPosition,-0.05295684188604355,-0.04482785239815712,0.5989116430282593
16258,2022-09-28 12:12:03 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.3731738328933716,0.10402892529964447
16258,2022-09-28 12:12:03 PM,,PegboardData,,,RightControllerPosition,-0.053396131843328476,-0.05265931040048599,0.6065114736557007
16344,2022-09-28 12:12:03 PM,,PegboardData,,,LeftControllerPosition,-0.8843926191329956,-0.37317371368408203,0.10402916371822357
16344,2022-09-28 12:12:03 PM,,PegboardData,,,RightControllerPosition,-0.05412355810403824,-0.05907789245247841,0.6099838018417358
16428,2022-09-28 12:12:03 PM,,PegboardData,,,LeftControllerPosition,-0.8843926787376404,-0.3731737732887268,0.10402905941009521
16428,2022-09-28 12:12:03 PM,,PegboardData,,,RightControllerPosition,-0.05282177776098251,-0.0637923926115036,0.6130364537239075
16505,2022-09-28 12:12:03 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317395210266113,0.10402899980545044
16505,2022-09-28 12:12:03 PM,,PegboardData,,,RightControllerPosition,-0.05112464725971222,-0.06919576972723007,0.6153860688209534
16590,2022-09-28 12:12:03 PM,,PegboardData,,,LeftControllerPosition,-0.8843927383422852,-0.37317386269569397,0.10402894765138626
